episode,timestep,reward
8763,26292000,15928.8902
8765,26298000,10196.7465
8767,26304000,8561.7954
8769,26310000,16657.8338
8771,26316000,15837.4054
8773,26322000,7989.1718
8775,26328000,10035.3408
8777,26334000,8911.8703
8779,26340000,8569.3199
8781,26346000,13915.2369
8783,26352000,12197.0229
8785,26358000,8391.6944
8787,26364000,15601.756
8789,26370000,14599.9208
8791,26376000,13970.4871
8793,26382000,9440.5344
8795,26388000,9303.8979
8797,26394000,9871.9121
8799,26400000,10980.0621
8801,26406000,14664.7875
8803,26412000,15023.3447
8805,26418000,14580.3958
8807,26424000,8825.6793
8809,26430000,7915.1646
8811,26436000,11803.3862
8813,26442000,9782.9197
8815,26448000,14269.9373
8817,26454000,16705.1082
8819,26460000,10613.9533
8821,26466000,11234.03
8823,26472000,14544.5941
8825,26478000,18942.6451
8827,26484000,9014.7919
8829,26490000,21276.866
8831,26496000,10910.334
8833,26502000,14351.7633
8835,26508000,13919.9486
8837,26514000,16024.7774
8839,26520000,15372.9918
8841,26526000,9493.3988
8843,26532000,8984.8006
8845,26538000,14303.0707
8847,26544000,9306.8325
8849,26550000,11453.1671
8851,26556000,23671.9185
8853,26562000,12668.1993
8855,26568000,17784.6531
8857,26574000,10659.3846
8859,26580000,20433.8971
8861,26586000,12611.0222
8863,26592000,9852.3767
8865,26598000,14339.7518
8867,26604000,13302.3044
8869,26610000,8365.8537
8871,26616000,11933.8087
8873,26622000,14739.0542
8875,26628000,12327.512
8877,26634000,11232.8721
8879,26640000,11504.8632
8881,26646000,17379.6475
8883,26652000,16394.645
8885,26658000,15584.7582
8887,26664000,5260.8842
8889,26670000,8826.5734
8891,26676000,12504.437
8893,26682000,10681.4731
8895,26688000,13305.7603
8897,26694000,15034.1241
8899,26700000,13790.7813
8901,26706000,10265.2014
8903,26712000,9969.2344
8905,26718000,9926.0058
8907,26724000,19398.7505
8909,26730000,12187.0613
8911,26736000,9835.7159
8913,26742000,13777.4028
8915,26748000,12535.2979
8917,26754000,9545.3111
8919,26760000,13181.9026
8921,26766000,7853.5469
8923,26772000,11532.2414
8925,26778000,7700.1598
8927,26784000,9520.6819
8929,26790000,7059.5249
8931,26796000,21408.6556
8933,26802000,12857.7856
8935,26808000,12120.5509
8937,26814000,15339.5401
8939,26820000,11929.7768
8941,26826000,11661.6147
8943,26832000,13889.892
8945,26838000,16537.8447
8947,26844000,11767.7942
8949,26850000,12471.4299
8951,26856000,13622.3252
8953,26862000,15939.0571
8955,26868000,11313.8936
8957,26874000,9655.993
8959,26880000,16047.0285
8961,26886000,12990.2063
8963,26892000,9711.952
8965,26898000,11630.5497
8967,26904000,13301.0975
8969,26910000,20811.8138
8971,26916000,8762.1272
8973,26922000,9637.8
8975,26928000,11768.9283
8977,26934000,9676.4298
8979,26940000,9641.5496
8981,26946000,12377.802
8983,26952000,19207.4069
8985,26958000,15406.4956
8987,26964000,9546.3175
8989,26970000,12718.4222
8991,26976000,13239.8977
8993,26982000,17801.6632
8995,26988000,12193.634
8997,26994000,13789.6184
8999,27000000,7504.6009
9001,27006000,9346.9419
9003,27012000,8638.24
9005,27018000,8143.6532
9007,27024000,13171.2219
9009,27030000,10221.5364
9011,27036000,14986.7513
9013,27042000,13308.767
9015,27048000,9798.226
9017,27054000,8915.5426
9019,27060000,13801.8243
9021,27066000,9553.7669
9023,27072000,13407.7846
9025,27078000,10244.4857
9027,27084000,10328.5312
9029,27090000,16863.6779
9031,27096000,11081.4985
9033,27102000,10369.4714
9035,27108000,11075.3613
9037,27114000,9221.7827
9039,27120000,12737.2058
9041,27126000,12694.6027
9043,27132000,11391.8737
9045,27138000,9766.6814
9047,27144000,11925.4827
9049,27150000,10803.7404
9051,27156000,12359.6821
9053,27162000,14926.6247
9055,27168000,5208.7011
9057,27174000,8557.486
9059,27180000,11671.561
9061,27186000,10898.4964
9063,27192000,13794.4715
9065,27198000,11791.068
9067,27204000,13273.7815
9069,27210000,10953.8252
9071,27216000,13924.6079
9073,27222000,8283.4298
9075,27228000,10948.3157
9077,27234000,12210.7202
9079,27240000,9636.9994
9081,27246000,9538.3622
9083,27252000,19242.25
9085,27258000,17010.8811
9087,27264000,13369.268
9089,27270000,12196.8251
9091,27276000,9251.6222
9093,27282000,18915.2452
9095,27288000,18803.5504
9097,27294000,8682.8632
9099,27300000,8951.2849
9101,27306000,11168.2074
9103,27312000,10271.3559
9105,27318000,8761.415
9107,27324000,11650.3622
9109,27330000,10441.827
9111,27336000,15440.7072
9113,27342000,13071.1975
9115,27348000,11334.1887
9117,27354000,10137.5194
9119,27360000,16889.213
9121,27366000,11101.7104
9123,27372000,10152.0772
9125,27378000,16083.6753
9127,27384000,8641.7245
9129,27390000,13100.7862
9131,27396000,12813.4101
9133,27402000,8428.0462
9135,27408000,15203.2219
9137,27414000,16949.6838
9139,27420000,14652.1054
9141,27426000,13129.7751
9143,27432000,8195.1267
9145,27438000,10322.4515
9147,27444000,12957.6664
9149,27450000,16508.2445
9151,27456000,12594.5971
9153,27462000,10138.6541
9155,27468000,8551.516
9157,27474000,15333.358
9159,27480000,15724.2127
9161,27486000,8614.1902
9163,27492000,16754.5339
9165,27498000,9872.2895
9167,27504000,11427.6724
9169,27510000,9012.0407
9171,27516000,9317.5172
9173,27522000,8684.3125
9175,27528000,13603.6943
9177,27534000,16513.8825
9179,27540000,13808.8599
9181,27546000,9616.8955
9183,27552000,10343.609
9185,27558000,15635.8033
9187,27564000,8994.1098
9189,27570000,8191.3518
9191,27576000,12643.0815
9193,27582000,12752.7259
9195,27588000,7892.7652
9197,27594000,11882.2159
9199,27600000,4774.7506
9201,27606000,10937.8726
9203,27612000,6940.2184
9205,27618000,14896.3202
9207,27624000,8706.5447
9209,27630000,10752.7626
9211,27636000,18503.9609
9213,27642000,9612.0554
9215,27648000,15031.0243
9217,27654000,16530.9169
9219,27660000,19867.7943
9221,27666000,14696.9944
9223,27672000,12872.8626
9225,27678000,9172.3966
9227,27684000,8307.1766
9229,27690000,14405.3722
9231,27696000,11462.6478
9233,27702000,17184.5332
9235,27708000,14751.2738
9237,27714000,8907.7206
9239,27720000,12059.2267
9241,27726000,20770.5533
9243,27732000,9203.3023
9245,27738000,10564.3756
9247,27744000,18318.0179
9249,27750000,8716.5051
9251,27756000,10122.6878
9253,27762000,8786.43
9255,27768000,7906.5591
9257,27774000,6716.9199
9259,27780000,10182.7713
9261,27786000,7713.1134
9263,27792000,11794.0581
9265,27798000,10081.6731
9267,27804000,7941.8404
9269,27810000,7149.9589
9271,27816000,9451.7419
9273,27822000,6722.5602
9275,27828000,5745.9324
9277,27834000,9040.4056
9279,27840000,8951.9466
9281,27846000,6782.8723
9283,27852000,10498.1651
9285,27858000,12442.4091
9287,27864000,8508.5429
9289,27870000,6406.7517
9291,27876000,8308.5155
9293,27882000,18678.8549
9295,27888000,1423.0091
9297,27894000,8372.9746
9299,27900000,8738.2369
9301,27906000,2697.6572
9303,27912000,1452.0593
9305,27918000,6372.0639
9307,27924000,3787.3234
9309,27930000,3592.8
9311,27936000,5836.7452
9313,27942000,11378.7505
9315,27948000,-4.4564
9317,27954000,615.63
9319,27960000,7439.7844
9321,27966000,1299.5606
9323,27972000,6179.53
9325,27978000,14418.0923
9327,27984000,12281.4022
9329,27990000,1978.681
9331,27996000,3345.2752
9333,28002000,3476.3542
9335,28008000,11449.5046
9337,28014000,4226.1043
9339,28020000,3676.8509
9341,28026000,7459.2311
9343,28032000,8043.0548
9345,28038000,2829.6224
9347,28044000,4616.491
9349,28050000,3656.1412
9351,28056000,7732.9323
9353,28062000,5072.1364
9355,28068000,4451.8762
9357,28074000,5611.0778
9359,28080000,9785.2892
9361,28086000,-2594.7532
9363,28092000,8641.064
9365,28098000,585.2221
9367,28104000,3781.2606
9369,28110000,6770.3899
9371,28116000,1953.5053
9373,28122000,17310.7374
9375,28128000,11307.6575
9377,28134000,2889.8434
9379,28140000,8776.6748
9381,28146000,4369.7178
9383,28152000,2095.7021
9385,28158000,13357.4336
9387,28164000,9267.743
9389,28170000,7250.0522
9391,28176000,862.7354
9393,28182000,2828.8395
9395,28188000,1904.6792
9397,28194000,1816.8195
9399,28200000,2841.9872
9401,28206000,6065.2132
9403,28212000,535.6692
9405,28218000,7253.9673
9407,28224000,261.0573
9409,28230000,8510.2749
9411,28236000,2321.3559
9413,28242000,9667.7502
9415,28248000,4242.1369
9417,28254000,-976.9058
9419,28260000,7185.1371
9421,28266000,2237.2804
9423,28272000,7767.3587
9425,28278000,6155.1142
9427,28284000,3693.4719
9429,28290000,6770.8539
9431,28296000,8456.3606
9433,28302000,-1131.7026
9435,28308000,11042.068
9437,28314000,-1027.28
9439,28320000,7091.9511
9441,28326000,13912.58
9443,28332000,12061.0328
9445,28338000,8144.0385
9447,28344000,2876.2534
9449,28350000,8836.5239
9451,28356000,11055.0528
9453,28362000,-343.2401
9455,28368000,7883.0912
9457,28374000,2826.5454
9459,28380000,3519.3341
9461,28386000,3618.1207
9463,28392000,-1400.5978
9465,28398000,2773.2801
9467,28404000,10406.4044
9469,28410000,2927.0059
9471,28416000,1584.3116
9473,28422000,6820.8735
9475,28428000,505.0398
9477,28434000,8859.9319
9479,28440000,6402.6698
9481,28446000,1698.2612
9483,28452000,1325.6544
9485,28458000,2708.6055
9487,28464000,2391.7307
9489,28470000,6829.0006
9491,28476000,6304.0116
9493,28482000,3265.8641
9495,28488000,6812.574
9497,28494000,2022.5163
9499,28500000,2623.8771
9501,28506000,4676.8785
9503,28512000,5104.0804
9505,28518000,3293.8539
9507,28524000,-1913.6859
9509,28530000,8050.2668
9511,28536000,7589.0032
9513,28542000,5277.2626
9515,28548000,6021.3107
9517,28554000,1036.9357
9519,28560000,5540.2552
9521,28566000,6881.9585
9523,28572000,6943.4929
9525,28578000,3157.4299
9527,28584000,4156.2777
9529,28590000,10647.5734
9531,28596000,5317.5535
9533,28602000,5173.2063
9535,28608000,-2232.3246
9537,28614000,-953.1886
9539,28620000,7630.8625
9541,28626000,5506.6676
9543,28632000,1249.8042
9545,28638000,108.2225
9547,28644000,-1924.4217
9549,28650000,3167.1243
9551,28656000,11177.4029
9553,28662000,4175.0415
9555,28668000,18596.7263
9557,28674000,11352.6851
9559,28680000,7577.4587
9561,28686000,2989.0242
9563,28692000,3914.9431
9565,28698000,2526.5557
9567,28704000,2385.3136
9569,28710000,17991.9906
9571,28716000,2624.3077
9573,28722000,13067.0682
9575,28728000,10911.1271
9577,28734000,3967.7319
9579,28740000,14110.8414
9581,28746000,2996.7174
9583,28752000,8993.1815
9585,28758000,-1341.9405
9587,28764000,-53.5287
9589,28770000,1312.7196
9591,28776000,7577.7568
9593,28782000,10215.4129
9595,28788000,85.3136
9597,28794000,2566.3774
9599,28800000,-3160.8071
9601,28806000,13021.8338
9603,28812000,3257.9681
9605,28818000,6960.4675
9607,28824000,9073.3815
9609,28830000,4289.6573
9611,28836000,4581.5593
9613,28842000,11123.7599
9615,28848000,5877.8114
9617,28854000,7680.7806
9619,28860000,16526.0397
9621,28866000,3262.2867
9623,28872000,8139.6726
9625,28878000,17229.2692
9627,28884000,10275.0188
9629,28890000,3655.7128
9631,28896000,5966.8136
9633,28902000,5061.2227
9635,28908000,15511.427
9637,28914000,3834.1358
9639,28920000,1855.7341
9641,28926000,5461.4016
9643,28932000,3206.4312
9645,28938000,12343.0124
9647,28944000,2785.814
9649,28950000,8462.4795
9651,28956000,4756.4652
9653,28962000,9681.3792
9655,28968000,4646.3354
9657,28974000,2808.0045
9659,28980000,6826.6526
9661,28986000,10272.7484
9663,28992000,13420.7975
9665,28998000,9920.7048
9667,29004000,3171.1029
9669,29010000,1817.3809
9671,29016000,21265.6185
9673,29022000,5582.7572
9675,29028000,371.1409
9677,29034000,1492.7382
9679,29040000,7526.1005
9681,29046000,3954.9304
9683,29052000,1724.4438
9685,29058000,-4053.6484
9687,29064000,908.8601
9689,29070000,2366.5968
9691,29076000,4302.7667
9693,29082000,1756.5205
9695,29088000,-34.9338
9697,29094000,6170.2803
9699,29100000,7422.3807
9701,29106000,8428.1507
9703,29112000,1978.8518
9705,29118000,5137.8924
9707,29124000,4601.3478
9709,29130000,2408.8781
9711,29136000,3623.3873
9713,29142000,3002.1706
9715,29148000,5159.6782
9717,29154000,8913.4995
9719,29160000,1907.2268
9721,29166000,5244.7879
9723,29172000,6795.4612
9725,29178000,5745.7799
9727,29184000,5823.0516
9729,29190000,452.048
9731,29196000,1593.5968
9733,29202000,21173.4572
9735,29208000,487.165
9737,29214000,6289.174
9739,29220000,3913.8732
9741,29226000,4185.6124
9743,29232000,4014.7348
9745,29238000,488.8732
9747,29244000,1891.422
9749,29250000,4056.5873
9751,29256000,4434.0493
9753,29262000,5278.6913
9755,29268000,6393.9601
9757,29274000,814.9427
9759,29280000,832.4357
9761,29286000,5937.9539
9763,29292000,3165.192
9765,29298000,2286.6816
9767,29304000,1398.9563
9769,29310000,2119.6049
9771,29316000,3046.1245
9773,29322000,3399.9159
9775,29328000,-4233.3502
9777,29334000,6610.6711
9779,29340000,2458.747
9781,29346000,1508.7075
9783,29352000,4316.2043
9785,29358000,7980.2726
9787,29364000,4504.2823
9789,29370000,2917.9208
9791,29376000,5836.1465
9793,29382000,7002.385
9795,29388000,4926.6329
9797,29394000,1784.6814
9799,29400000,3918.702
9801,29406000,3986.4989
9803,29412000,7725.274
9805,29418000,2273.3949
9807,29424000,4098.0352
9809,29430000,-379.6848
9811,29436000,2645.064
9813,29442000,6348.7807
9815,29448000,7328.502
9817,29454000,7912.3467
9819,29460000,1800.2904
9821,29466000,1600.1003
9823,29472000,6439.4624
9825,29478000,2501.7448
9827,29484000,-1548.4354
9829,29490000,2129.7209
9831,29496000,30.4236
9833,29502000,4667.8329
9835,29508000,7034.3392
9837,29514000,3101.6727
9839,29520000,7536.1094
9841,29526000,4455.8754
9843,29532000,5576.8087
9845,29538000,-3065.0046
9847,29544000,4335.4331
9849,29550000,2647.8919
9851,29556000,4465.2274
9853,29562000,4903.1497
9855,29568000,7650.2444
9857,29574000,2790.7329
9859,29580000,5048.863
9861,29586000,2994.8166
9863,29592000,-505.1861
9865,29598000,3949.2664
9867,29604000,2697.3984
9869,29610000,2574.2964
9871,29616000,8512.3902
9873,29622000,3831.9272
9875,29628000,2353.76
9877,29634000,4096.8139
9879,29640000,3477.6418
9881,29646000,3630.4742
9883,29652000,7040.7747
9885,29658000,5754.2693
9887,29664000,3717.7305
9889,29670000,3435.9002
9891,29676000,1364.2732
9893,29682000,3305.9339
9895,29688000,1395.8784
9897,29694000,3354.2318
9899,29700000,1630.6738
9901,29706000,1669.7906
9903,29712000,4624.6058
9905,29718000,3620.1474
9907,29724000,1815.2522
9909,29730000,7288.0231
9911,29736000,-359.1417
9913,29742000,7737.0908
9915,29748000,-637.1116
9917,29754000,3054.1292
9919,29760000,4795.1174
9921,29766000,4391.0723
9923,29772000,5426.8649
9925,29778000,3599.4633
9927,29784000,3294.3418
9929,29790000,2206.3419
9931,29796000,3209.6492
9933,29802000,2994.0538
9935,29808000,6559.3687
9937,29814000,1037.1424
9939,29820000,6798.9178
9941,29826000,5248.8214
9943,29832000,1697.0183
9945,29838000,3546.8894
9947,29844000,3590.5085
9949,29850000,4656.9863
9951,29856000,6918.4442
9953,29862000,2445.071
9955,29868000,4555.1575
9957,29874000,5393.054
9959,29880000,4740.0816
9961,29886000,6334.917
9963,29892000,7510.4792
9965,29898000,5728.8416
9967,29904000,4590.1116
9969,29910000,2327.257
9971,29916000,5043.1213
9973,29922000,1599.0335
9975,29928000,3669.9147
9977,29934000,4848.7725
9979,29940000,6758.6893
9981,29946000,-1032.9376
9983,29952000,2687.4045
9985,29958000,4194.1466
9987,29964000,5252.1166
9989,29970000,-1485.3104
9991,29976000,7858.7244
9993,29982000,-183.9807
9995,29988000,2497.3427
9997,29994000,6188.594
9999,30000000,3087.774
10001,30006000,2329.989
10003,30012000,3709.7772
10005,30018000,-2521.3448
10007,30024000,5241.3688
10009,30030000,5517.1551
10011,30036000,3636.0188
10013,30042000,6282.42
10015,30048000,2096.9508
10017,30054000,9000.2533
10019,30060000,1411.747
10021,30066000,4333.5918
10023,30072000,5201.2575
10025,30078000,3752.1234
10027,30084000,2644.2032
10029,30090000,4835.0047
10031,30096000,6368.0536
10033,30102000,-869.8296
10035,30108000,3106.9977
10037,30114000,5910.6031
10039,30120000,3084.6607
10041,30126000,4676.1009
10043,30132000,7223.7242
10045,30138000,7056.1536
10047,30144000,-1147.7434
10049,30150000,4854.2405
10051,30156000,5497.2597
10053,30162000,2688.2101
10055,30168000,2610.9745
10057,30174000,5717.5804
10059,30180000,6187.5912
10061,30186000,5784.771
10063,30192000,2807.7691
10065,30198000,4947.355
10067,30204000,4240.1849
10069,30210000,4512.894
10071,30216000,6724.1935
10073,30222000,-386.5793
10075,30228000,1757.1948
10077,30234000,7029.695
10079,30240000,1609.5703
10081,30246000,8559.2615
10083,30252000,1148.2284
10085,30258000,7417.7626
10087,30264000,6295.5052
10089,30270000,7542.7123
10091,30276000,1643.6073
10093,30282000,5046.5118
10095,30288000,5132.2507
10097,30294000,6310.7884
10099,30300000,3059.0305
10101,30306000,1563.9748
10103,30312000,6035.2962
10105,30318000,5488.0943
10107,30324000,6146.1017
10109,30330000,2983.2407
10111,30336000,4629.455
10113,30342000,1375.1722
10115,30348000,2704.4555
10117,30354000,7355.0474
10119,30360000,2368.9525
10121,30366000,5386.4392
10123,30372000,2567.9406
10125,30378000,5053.226
10127,30384000,3459.9891
10129,30390000,2361.1425
10131,30396000,5095.2127
10133,30402000,442.0227
10135,30408000,6137.4249
10137,30414000,6329.0158
10139,30420000,2445.0884
10141,30426000,6243.6329
10143,30432000,6251.7548
10145,30438000,5638.2847
10147,30444000,6218.9975
10149,30450000,2737.4152
10151,30456000,9193.4964
10153,30462000,6910.0879
10155,30468000,1794.0918
10157,30474000,3508.411
10159,30480000,7231.3956
10161,30486000,1404.7508
10163,30492000,-1268.9345
10165,30498000,4659.5541
10167,30504000,4614.0399
10169,30510000,5665.6763
10171,30516000,3243.05
10173,30522000,2713.7775
10175,30528000,3826.3603
10177,30534000,6827.4213
10179,30540000,5077.7186
10181,30546000,5152.0648
10183,30552000,9934.8854
10185,30558000,1597.3984
10187,30564000,4939.4735
10189,30570000,5335.8287
10191,30576000,6285.3902
10193,30582000,-2177.8898
10195,30588000,3782.812
10197,30594000,5563.4912
10199,30600000,4407.2655
10201,30606000,4503.4448
10203,30612000,611.2248
10205,30618000,3693.3174
10207,30624000,4029.259
10209,30630000,8591.5097
10211,30636000,5505.976
10213,30642000,6874.201
10215,30648000,3950.3369
10217,30654000,-145.2676
10219,30660000,5481.5927
10221,30666000,4575.2525
10223,30672000,9949.0825
10225,30678000,5846.3602
10227,30684000,2674.6434
10229,30690000,4429.1671
10231,30696000,6466.6211
10233,30702000,3184.1189
10235,30708000,4131.0947
10237,30714000,5989.5743
10239,30720000,-346.4143
10241,30726000,2915.2169
10243,30732000,175.331
10245,30738000,3315.9683
10247,30744000,4960.8758
10249,30750000,3497.3977
10251,30756000,6195.5759
10253,30762000,4097.8838
10255,30768000,6730.7899
10257,30774000,4119.009
10259,30780000,3282.5733
10261,30786000,4016.6295
10263,30792000,3159.5373
10265,30798000,2333.2479
10267,30804000,5730.7853
10269,30810000,4301.6723
10271,30816000,5383.7459
10273,30822000,6208.6861
10275,30828000,4199.2741
10277,30834000,7065.6455
10279,30840000,6430.1795
10281,30846000,4486.3459
10283,30852000,5736.0848
10285,30858000,9097.759
10287,30864000,5527.3183
10289,30870000,6308.6062
10291,30876000,3292.0948
10293,30882000,4008.1041
10295,30888000,4985.8753
10297,30894000,5146.2931
10299,30900000,7803.4922
10301,30906000,1417.3009
10303,30912000,888.0948
10305,30918000,4376.346
10307,30924000,8489.6109
10309,30930000,7378.5868
10311,30936000,4569.5545
10313,30942000,3788.6697
10315,30948000,5349.2254
10317,30954000,4414.5732
10319,30960000,5005.2845
10321,30966000,-617.4786
10323,30972000,8079.9777
10325,30978000,4219.4366
10327,30984000,2255.5963
10329,30990000,3329.8371
10331,30996000,-1099.1324
10333,31002000,3909.9593
10335,31008000,4209.3845
10337,31014000,6362.9713
10339,31020000,1048.2582
10341,31026000,3931.2183
10343,31032000,6974.3513
10345,31038000,2094.9572
10347,31044000,4440.0211
10349,31050000,6483.3109
10351,31056000,6169.0125
10353,31062000,7492.4214
10355,31068000,4526.3549
10357,31074000,8880.2876
10359,31080000,4784.3803
10361,31086000,2610.1489
10363,31092000,4086.3476
10365,31098000,5474.2744
10367,31104000,8372.2644
10369,31110000,2442.4374
10371,31116000,3062.2275
10373,31122000,4290.6708
10375,31128000,1648.7165
10377,31134000,2769.3833
10379,31140000,6404.4936
10381,31146000,8204.4919
10383,31152000,3399.2766
10385,31158000,4184.2409
10387,31164000,8324.6351
10389,31170000,3459.5671
10391,31176000,3606.3248
10393,31182000,4978.4034
10395,31188000,1194.0515
10397,31194000,7772.0598
10399,31200000,8609.0926
10401,31206000,2663.7793
10403,31212000,4828.7634
10405,31218000,5967.7633
10407,31224000,7805.6999
10409,31230000,833.074
10411,31236000,4570.6837
10413,31242000,3958.9897
10415,31248000,-2037.3571
10417,31254000,4540.6456
10419,31260000,1453.8805
10421,31266000,5836.4628
10423,31272000,6149.4206
10425,31278000,3355.1839
10427,31284000,4031.948
10429,31290000,-1736.7123
10431,31296000,2621.2515
10433,31302000,4281.6154
10435,31308000,8867.1862
10437,31314000,4176.52
10439,31320000,3484.5531
10441,31326000,7144.9806
10443,31332000,5558.8241
10445,31338000,5459.5318
10447,31344000,8315.261
10449,31350000,8843.9616
10451,31356000,5316.4089
10453,31362000,7747.8158
10455,31368000,8377.8375
10457,31374000,5438.4212
10459,31380000,5556.4763
10461,31386000,7700.2879
10463,31392000,3241.9212
10465,31398000,4158.7162
10467,31404000,-514.2713
10469,31410000,7001.1916
10471,31416000,8629.1439
10473,31422000,5541.0471
10475,31428000,-1156.8321
10477,31434000,6571.8228
10479,31440000,2124.2271
10481,31446000,3299.7237
10483,31452000,6071.5745
10485,31458000,5461.8777
10487,31464000,5123.2764
10489,31470000,7135.3341
10491,31476000,4555.5852
10493,31482000,7028.0864
10495,31488000,8311.2467
10497,31494000,5812.4008
10499,31500000,1210.896
10501,31506000,4611.3966
10503,31512000,1286.6762
10505,31518000,3104.4633
10507,31524000,4020.5306
10509,31530000,8274.6185
10511,31536000,4341.2064
10513,31542000,6654.1788
10515,31548000,4805.5792
10517,31554000,7987.1095
10519,31560000,5595.2904
10521,31566000,4109.6793
10523,31572000,5674.2539
10525,31578000,6642.2762
10527,31584000,3950.9959
10529,31590000,1545.9547
10531,31596000,5189.8953
10533,31602000,6923.4513
10535,31608000,3759.5387
10537,31614000,6706.1393
10539,31620000,291.4481
10541,31626000,2645.1193
10543,31632000,464.6778
10545,31638000,5357.0163
10547,31644000,4062.6821
10549,31650000,3903.6056
10551,31656000,1939.5991
10553,31662000,5226.7792
10555,31668000,2941.8384
10557,31674000,6592.8069
10559,31680000,4108.1227
10561,31686000,5216.7539
10563,31692000,6144.8669
10565,31698000,6339.6469
10567,31704000,8124.2258
10569,31710000,4099.5218
10571,31716000,2640.1403
10573,31722000,-48.9275
10575,31728000,2908.8964
10577,31734000,4081.0842
10579,31740000,6107.6212
10581,31746000,2190.2009
10583,31752000,5394.2529
10585,31758000,4415.3328
10587,31764000,5806.5367
10589,31770000,4189.1119
10591,31776000,2842.1538
10593,31782000,8176.6616
10595,31788000,5836.6795
10597,31794000,4333.3835
10599,31800000,6977.3974
10601,31806000,7111.647
10603,31812000,4247.0795
10605,31818000,9099.8031
10607,31824000,1294.9324
10609,31830000,4416.3067
10611,31836000,1695.7702
10613,31842000,-612.7083
10615,31848000,4103.5647
10617,31854000,2064.4233
10619,31860000,2676.2056
10621,31866000,8780.2977
10623,31872000,2762.1042
10625,31878000,5859.7539
10627,31884000,6117.7508
10629,31890000,1370.5342
10631,31896000,1759.4794
10633,31902000,4481.9063
10635,31908000,5530.7725
10637,31914000,5089.0829
10639,31920000,532.9633
10641,31926000,4281.464
10643,31932000,5483.9784
10645,31938000,5153.4198
10647,31944000,7774.0609
10649,31950000,5010.5836
10651,31956000,2009.2124
10653,31962000,3050.1832
10655,31968000,3507.1907
10657,31974000,6873.4767
10659,31980000,4316.1356
10661,31986000,3661.0973
10663,31992000,4206.3637
10665,31998000,729.0508
10667,32004000,-1260.8159
10669,32010000,4294.35
10671,32016000,6752.8594
10673,32022000,442.9374
10675,32028000,5503.9296
10677,32034000,4920.778
10679,32040000,5411.0703
10681,32046000,2021.0821
10683,32052000,3976.419
10685,32058000,3959.5669
10687,32064000,3527.8089
10689,32070000,6935.3796
10691,32076000,2384.2381
10693,32082000,7691.0668
10695,32088000,3056.998
10697,32094000,3288.0672
10699,32100000,6245.6955
10701,32106000,4526.4095
10703,32112000,1045.7599
10705,32118000,237.2598
10707,32124000,2858.1397
10709,32130000,3497.0804
10711,32136000,-1079.8013
10713,32142000,2397.9011
10715,32148000,5237.8584
10717,32154000,2606.4614
10719,32160000,-4273.6688
10721,32166000,3646.0276
10723,32172000,6026.942
10725,32178000,4444.9622
10727,32184000,4397.1566
10729,32190000,1816.7767
10731,32196000,4943.1145
10733,32202000,3438.6279
10735,32208000,-2982.0149
10737,32214000,3390.3059
10739,32220000,-2457.8134
10741,32226000,2927.0001
10743,32232000,1776.32
10745,32238000,4816.1898
10747,32244000,3439.087
10749,32250000,658.7974
10751,32256000,5613.8143
10753,32262000,6510.6482
10755,32268000,4627.4053
10757,32274000,4903.2727
10759,32280000,3522.0087
10761,32286000,5021.3619
10763,32292000,90.8935
10765,32298000,5631.7962
10767,32304000,4775.8434
10769,32310000,2669.9165
10771,32316000,5028.6969
10773,32322000,2023.3694
10775,32328000,4278.8607
10777,32334000,3423.2216
10779,32340000,4673.7792
10781,32346000,5776.23
10783,32352000,1667.0658
10785,32358000,6610.9838
10787,32364000,4627.3312
10789,32370000,3307.2804
10791,32376000,4553.4862
10793,32382000,7717.1477
10795,32388000,2433.0336
10797,32394000,3704.6557
10799,32400000,4760.6972
10801,32406000,4611.5893
10803,32412000,2116.8799
10805,32418000,4927.8242
10807,32424000,4047.0191
10809,32430000,7597.9271
10811,32436000,5223.0601
10813,32442000,4517.1169
10815,32448000,6010.9684
10817,32454000,1993.0661
10819,32460000,5106.8454
10821,32466000,6248.4229
10823,32472000,5132.5384
10825,32478000,3785.5761
10827,32484000,6006.3291
10829,32490000,2176.5155
10831,32496000,6933.2962
10833,32502000,5482.7338
10835,32508000,1189.3877
10837,32514000,-422.8314
10839,32520000,3237.2136
10841,32526000,4675.8127
10843,32532000,1893.2375
10845,32538000,7069.2659
10847,32544000,5493.5561
10849,32550000,2697.2211
10851,32556000,3483.7609
10853,32562000,5400.9881
10855,32568000,5237.2537
10857,32574000,4271.3142
10859,32580000,5349.5907
10861,32586000,6263.5628
10863,32592000,694.9549
10865,32598000,4411.6977
10867,32604000,3855.0522
10869,32610000,4300.4836
10871,32616000,1972.8002
10873,32622000,2990.9088
10875,32628000,3976.6298
10877,32634000,1193.4571
10879,32640000,872.9743
10881,32646000,64.0191
10883,32652000,-3520.5972
10885,32658000,1005.8406
10887,32664000,4261.8904
10889,32670000,3965.3241
10891,32676000,1524.2568
10893,32682000,3454.1406
10895,32688000,7372.6338
10897,32694000,2384.3703
10899,32700000,4222.7229
10901,32706000,4301.1436
10903,32712000,3346.8623
10905,32718000,2317.1398
10907,32724000,3119.5167
10909,32730000,3459.9307
10911,32736000,5853.554
10913,32742000,436.3095
10915,32748000,2404.364
10917,32754000,3811.2992
10919,32760000,4729.7774
10921,32766000,4257.1555
10923,32772000,1593.7691
10925,32778000,7721.3856
10927,32784000,4598.0566
